,date,currency,amount,balance,balance_cedis,amount_cedis,source,type,Cluster,narration,cleaned_narration,sub_category,main_category
5610,2023-04-18 01:20:25,GHS,50.0,-644.97,-644.97,50.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5611,2023-04-18 01:20:24,GHS,100.0,-594.97,-594.97,100.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL SPINTEX,ATM CASH WITHDRAWAL SPINTEX,atm withdrawal,withdrawals
5612,2023-04-18 01:20:23,GHS,100.0,-494.97,-494.97,100.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC SPINTEX,ATM CASH WITHDRAWAL STANBIC SPINTEX,atm withdrawal,withdrawals
5613,2023-04-18 01:20:22,GHS,100.0,-394.97,-394.97,100.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5614,2023-04-18 01:20:21,GHS,200.0,-494.97,-494.97,200.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5615,2023-04-21 01:20:27,GHS,250.0,-644.97,-644.97,250.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC SPINTEX,ATM CASH WITHDRAWAL STANBIC SPINTEX,atm withdrawal,withdrawals
5616,2023-04-21 01:20:26,GHS,250.0,-394.97,-394.97,250.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5617,2023-04-27 01:20:34,GHS,50.0,2029.06,2029.06,50.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5618,2023-04-28 01:20:37,GHS,100.0,1629.06,1629.06,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5619,2023-04-28 01:20:36,GHS,200.0,1729.06,1729.06,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5620,2023-04-28 01:20:35,GHS,100.0,1929.06,1929.06,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5621,2023-04-30 01:20:40,GHS,100.0,918.63,918.63,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5622,2023-04-30 01:20:39,GHS,500.0,1018.63,1018.63,500.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5623,2023-05-01 01:20:42,GHS,100.0,819.66,819.66,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5624,2023-05-02 01:20:43,GHS,200.0,619.66,619.66,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5625,2023-05-03 01:20:44,GHS,100.0,519.66,519.66,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5626,2023-05-05 01:20:47,GHS,100.0,256.89,256.89,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5627,2023-05-05 01:20:46,GHS,150.0,356.89,356.89,150.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5628,2023-05-07 01:20:48,GHS,200.0,56.89,56.89,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5629,2023-05-08 01:20:49,GHS,1000.0,1056.89,1056.89,1000.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5630,2023-05-17 01:20:56,GHS,100.0,379.91,379.91,100.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5631,2023-05-21 01:21:02,GHS,30.0,-70.09,-70.09,30.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5632,2023-05-21 01:21:01,GHS,70.0,-40.1,-40.1,70.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5633,2023-05-26 01:21:04,GHS,400.0,-70.09,-70.09,400.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL ADJIRINGANO,ATM CASH WITHDRAWAL ADJIRINGANO,atm withdrawal,withdrawals
5634,2023-05-26 01:21:03,GHS,400.0,329.91,329.91,400.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5635,2023-05-27 01:21:10,GHS,50.0,2423.44,2423.44,50.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5636,2023-05-27 01:21:09,GHS,100.0,2473.44,2473.44,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5637,2023-05-27 01:21:08,GHS,100.0,2573.44,2573.44,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5638,2023-05-27 01:21:07,GHS,100.0,2673.44,2673.44,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5639,2023-05-27 01:21:06,GHS,600.0,2773.44,2773.44,600.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5640,2023-05-28 01:21:13,GHS,100.0,2092.44,2092.44,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5641,2023-05-28 01:21:12,GHS,150.0,2192.44,2192.44,150.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5642,2023-05-28 01:21:11,GHS,81.0,2342.44,2342.44,81.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5643,2023-05-29 01:21:16,GHS,100.0,619.64,619.64,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5644,2023-05-29 01:21:14,GHS,1000.0,1092.44,1092.44,1000.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5645,2023-05-30 01:21:18,GHS,400.0,19.64,19.64,400.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5646,2023-05-30 01:21:17,GHS,200.0,419.64,419.64,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5647,2023-06-02 01:21:24,GHS,10.0,412.97,412.97,10.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5648,2023-06-02 01:21:23,GHS,100.0,422.97,422.97,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5649,2023-06-02 01:21:22,GHS,180.0,522.97,522.97,180.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5650,2023-06-03 01:21:27,GHS,20.0,92.97,92.97,20.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5651,2023-06-03 01:21:26,GHS,100.0,112.97,112.97,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5652,2023-06-05 01:21:29,GHS,100.0,-19.43,-19.43,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5653,2023-06-19 01:21:34,GHS,100.0,172.08,172.08,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5654,2023-06-19 01:21:33,GHS,330.0,272.08,272.08,330.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5655,2023-06-21 01:21:38,GHS,100.0,-29.94,-29.94,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5656,2023-06-21 01:21:35,GHS,101.0,71.08,71.08,101.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5657,2023-06-27 01:21:42,GHS,10.0,-68.94,-68.94,10.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5658,2023-06-28 01:21:49,GHS,303.0,2873.69,2873.69,303.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5659,2023-06-28 01:21:46,GHS,100.0,3178.64,3178.64,100.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5660,2023-06-29 01:21:55,GHS,100.0,1967.63,1967.63,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5661,2023-06-29 01:21:54,GHS,200.0,2067.63,2067.63,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5662,2023-06-29 01:21:53,GHS,100.0,2267.63,2267.63,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5663,2023-06-29 01:21:52,GHS,500.0,2367.63,2367.63,500.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5664,2023-07-01 01:21:58,GHS,200.0,1718.28,1718.28,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5665,2023-07-02 01:22:02,GHS,100.0,1362.24,1362.24,100.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5666,2023-07-02 01:21:59,GHS,252.0,1466.28,1466.28,252.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5667,2023-07-04 01:22:11,GHS,200.0,2266.37,2266.37,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5668,2023-07-05 01:22:17,GHS,100.0,1616.37,1616.37,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5669,2023-07-05 01:22:16,GHS,150.0,1716.37,1716.37,150.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5670,2023-07-05 01:22:15,GHS,100.0,1866.37,1866.37,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5671,2023-07-06 01:22:23,GHS,100.0,924.86,924.86,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5672,2023-07-06 01:22:21,GHS,51.0,1025.36,1025.36,51.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5673,2023-07-06 01:22:20,GHS,10.0,1076.36,1076.36,10.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5674,2023-07-06 01:22:19,GHS,510.0,1086.36,1086.36,510.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5675,2023-07-07 01:22:27,GHS,150.0,574.82,574.82,150.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5676,2023-07-07 01:22:26,GHS,100.0,724.82,724.82,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5677,2023-07-07 01:22:25,GHS,100.0,824.82,824.82,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5678,2023-07-08 01:22:33,GHS,100.0,353.82,353.82,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5679,2023-07-11 01:22:35,GHS,100.0,626.62,626.62,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5680,2023-07-13 01:22:40,GHS,200.0,354.62,354.62,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5681,2023-07-14 01:22:43,GHS,100.0,153.62,153.62,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5682,2023-07-14 01:22:41,GHS,100.0,254.62,254.62,100.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5683,2023-07-16 01:22:44,GHS,100.0,253.62,253.62,100.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5684,2023-07-18 01:22:47,GHS,15.0,108.62,108.62,15.0,Stanbic Bank,debit,6,FEE ATM CASH WITHDRAWAL DOMESTIC TRANSACTION IDS,FEE ATM CASH WITHDRAWAL DOMESTIC TRANSACTION IDS,bank charges,charges
5685,2023-07-18 01:22:46,GHS,100.0,123.62,123.62,100.0,Stanbic Bank,debit,6,ATM OTH BANK CASH WITHDRAWAL SANTASI ROUNDABOUT GOILSANTAS,ATM OTH BANK CASH WITHDRAWAL SANTASI ROUNDABOUT GOILSANTAS,atm withdrawal,withdrawals
5686,2023-07-21 01:22:48,GHS,1000.0,1108.61,1108.61,1000.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5687,2023-07-22 01:22:50,GHS,100.0,108.62,108.62,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5688,2023-07-22 01:22:49,GHS,900.0,208.62,208.62,900.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5689,2023-07-25 01:22:51,GHS,50.0,58.62,58.62,50.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5690,2023-07-28 01:22:53,GHS,10.0,3512.05,3512.05,10.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5691,2023-07-30 01:23:03,GHS,51.0,2322.96,2322.96,51.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5692,2023-07-30 01:22:57,GHS,500.0,2840.54,2840.54,500.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5693,2023-07-31 01:23:05,GHS,1700.0,4022.46,4022.46,1700.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5694,2023-08-03 01:23:17,GHS,50.0,2639.14,2639.14,50.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5695,2023-08-03 01:23:14,GHS,500.0,2699.14,2699.14,500.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5696,2023-08-05 01:21:55,GHS,10.0,2037.26,2037.26,10.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5697,2023-08-05 01:21:54,GHS,150.0,2047.26,2047.26,150.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5698,2023-08-07 01:21:58,GHS,20.0,1939.49,1939.49,20.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5699,2023-08-08 01:22:04,GHS,300.0,1276.49,1276.49,300.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5700,2023-08-08 01:22:03,GHS,100.0,1576.49,1576.49,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5701,2023-08-08 01:22:02,GHS,10.0,1676.49,1676.49,10.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5702,2023-08-10 01:22:12,GHS,100.0,933.83,933.83,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5703,2023-08-11 01:22:15,GHS,100.0,433.83,433.83,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5704,2023-08-11 01:22:14,GHS,100.0,533.83,533.83,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5705,2023-08-14 01:22:19,GHS,100.0,229.79,229.79,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5706,2023-08-14 01:22:16,GHS,102.0,331.83,331.83,102.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5707,2023-08-15 01:22:22,GHS,130.0,459.79,459.79,130.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5708,2023-08-15 01:22:21,GHS,40.0,589.79,589.79,40.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5709,2023-08-15 01:22:20,GHS,400.0,629.79,629.79,400.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5710,2023-08-17 01:22:27,GHS,1000.0,8050.61,8050.61,1000.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5711,2023-08-17 01:22:25,GHS,1000.0,9059.79,9059.79,1000.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5712,2023-08-18 01:22:40,GHS,80.5,489.81,489.81,80.5,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5713,2023-08-18 01:22:37,GHS,60.0,571.51,571.51,60.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5714,2023-08-18 01:22:33,GHS,300.0,6711.61,6711.61,300.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5715,2023-08-18 01:22:30,GHS,1000.0,7030.61,7030.61,1000.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5716,2023-08-19 01:22:44,GHS,130.0,258.2,258.2,130.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5717,2023-08-19 01:22:43,GHS,100.0,388.2,388.2,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5718,2023-08-22 01:22:48,GHS,19.0,148.07,148.07,19.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5719,2023-08-25 01:22:49,GHS,90.0,58.07,58.07,90.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5720,2023-08-26 01:22:51,GHS,1000.0,2501.6,2501.6,1000.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5721,2023-08-27 01:22:54,GHS,200.0,2281.6,2281.6,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5722,2023-08-28 01:22:57,GHS,100.0,2111.6,2111.6,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5723,2023-08-28 01:22:56,GHS,50.0,2211.6,2211.6,50.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5724,2023-08-29 01:23:09,GHS,200.0,1579.38,1579.38,200.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5725,2023-08-29 01:23:00,GHS,96.0,1914.6,1914.6,96.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5726,2023-08-29 01:22:58,GHS,100.0,2011.6,2011.6,100.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5727,2023-08-30 01:23:15,GHS,100.0,615.38,615.38,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5728,2023-08-30 01:23:14,GHS,200.0,715.38,715.38,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5729,2023-08-30 01:23:13,GHS,100.0,915.38,915.38,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5730,2023-08-31 01:23:16,GHS,200.0,415.38,415.38,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5731,2023-09-01 01:23:16,GHS,300.0,115.38,115.38,300.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5732,2023-09-13 01:22:42,GHS,10.0,71.73,71.73,10.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5733,2023-09-22 01:22:44,GHS,1000.0,1051.73,1051.73,1000.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5734,2023-09-24 01:22:46,GHS,600.0,1151.73,1151.73,600.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL AIRPORT TERMNL,ATM CASH WITHDRAWAL AIRPORT TERMNL,atm withdrawal,withdrawals
5735,2023-09-24 01:22:45,GHS,700.0,1751.73,1751.73,700.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5736,2023-09-28 01:22:50,GHS,1000.0,2378.8,2378.8,1000.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5737,2023-09-29 01:22:56,GHS,40.5,2244.17,2244.17,40.5,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5738,2023-09-30 01:22:58,GHS,200.0,1844.18,1844.18,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5739,2023-09-30 01:22:57,GHS,200.0,2044.18,2044.18,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5740,2023-10-01 01:23:09,GHS,300.0,608.76,608.76,300.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5741,2023-10-01 01:23:02,GHS,200.0,1004.9,1004.9,200.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5742,2023-10-03 01:23:12,GHS,200.0,208.76,208.76,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5743,2023-10-03 01:23:11,GHS,100.0,408.76,408.76,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5744,2023-10-03 01:23:10,GHS,100.0,508.76,508.76,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5745,2023-10-04 01:23:02,GHS,100.0,296.39,296.39,100.0,Stanbic Bank,credit,6,REVERSAL BANKWALLET MTN,REVERSAL BANKWALLET MTN,reversals,reversals
5746,2023-10-09 01:23:18,GHS,6200.0,146.37,146.37,6200.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5747,2023-10-09 01:23:16,GHS,50.0,6346.87,6346.87,50.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5748,2022-06-30 00:00:00,GHS,2100.0,2100.0,2100.0,2100.0,Standard Chartered,credit,6,CASH DEPOSIT SELF,CASH DEPOSIT SELF,cash deposit,deposits
5749,2022-07-14 00:00:00,GHS,500.0,1953.48,1953.48,500.0,Standard Chartered,debit,6,ATM WITHDRAWAL AT N INDUSTRIAL,ATM WITHDRAWAL AT N INDUSTRIAL,atm withdrawal,withdrawals
5750,2022-10-21 00:00:00,GHS,100.0,1799.14,1799.14,100.0,Standard Chartered,debit,6,ATM WITHDRAWAL AT RING ROAD CD,ATM WITHDRAWAL AT RING ROAD CD,atm withdrawal,withdrawals
5751,2022-10-21 00:00:00,GHS,100.0,1899.14,1899.14,100.0,Standard Chartered,debit,6,ATM WITHDRAWAL AT RING ROAD CD,ATM WITHDRAWAL AT RING ROAD CD,atm withdrawal,withdrawals
5752,2022-03-08 00:00:00,GHS,500.0,3226.09,3226.09,500.0,Standard Chartered,debit,6,ATM WITHDRAWAL AT AIRPORT SHELL,ATM WITHDRAWAL AT AIRPORT SHELL,atm withdrawal,withdrawals
5753,2022-03-14 00:00:00,GHS,5.0,144.19,144.19,5.0,Standard Chartered,debit,6,ATM WITHDRAWAL CHARGE,ATM WITHDRAWAL CHARGE,atm withdrawal,withdrawals
5754,2022-03-23 00:00:00,GHS,5.0,2566.69,2566.69,5.0,Standard Chartered,debit,6,ATM WITHDRAWAL CHARGE,ATM WITHDRAWAL CHARGE,atm withdrawal,withdrawals
5755,2022-03-28 00:00:00,GHS,5.0,1823.94,1823.94,5.0,Standard Chartered,debit,6,ATM WITHDRAWAL CHARGE,ATM WITHDRAWAL CHARGE,atm withdrawal,withdrawals
5756,2022-03-30 00:00:00,GHS,5.0,6696.94,6696.94,5.0,Standard Chartered,debit,6,ATM WITHDRAWAL CHARGE,ATM WITHDRAWAL CHARGE,atm withdrawal,withdrawals
5757,2022-04-13 00:00:00,GHS,5.0,3869.86,3869.86,5.0,Standard Chartered,debit,6,ATM WITHDRAWAL CHARGE,ATM WITHDRAWAL CHARGE,atm withdrawal,withdrawals
5758,2022-04-20 00:00:00,GHS,5.0,3124.65,3124.65,5.0,Standard Chartered,debit,6,ATM WITHDRAWAL CHARGE,ATM WITHDRAWAL CHARGE,atm withdrawal,withdrawals
5759,2022-04-20 00:00:00,GHS,5.0,2619.65,2619.65,5.0,Standard Chartered,debit,6,ATM WITHDRAWAL CHARGE,ATM WITHDRAWAL CHARGE,atm withdrawal,withdrawals
5760,2022-04-20 00:00:00,GHS,5.0,1729.5,1729.5,5.0,Standard Chartered,debit,6,ATM WITHDRAWAL CHARGE,ATM WITHDRAWAL CHARGE,atm withdrawal,withdrawals
5761,2022-04-20 00:00:00,GHS,5.0,1524.5,1524.5,5.0,Standard Chartered,debit,6,ATM WITHDRAWAL CHARGE,ATM WITHDRAWAL CHARGE,atm withdrawal,withdrawals
5762,2022-06-09 00:00:00,GHS,5330.0,191.25,191.25,5330.0,Standard Chartered,debit,6,CASHIER ORDER ISSUANCE BY TRANSFER IHEOMIMI ANTHONY CHUKWUEMEKA OKERE,CASHIER ORDER ISSUANCE BY TRANSFER IHEOMIMI ANTHONY CHUKWUEMEKA OKERE,bank transfer,transfers
5763,2022-06-09 00:00:00,GHS,20.0,221.25,221.25,20.0,Standard Chartered,debit,6,COMM CASHIERS ORDER ISSUED,COMM CASHIERS ORDER ISSUED,bank transfer,transfers
5764,2022-06-09 00:00:00,GHS,20.0,171.25,171.25,20.0,Standard Chartered,debit,6,COMM CASHIERS ORDER ISSUED,COMM CASHIERS ORDER ISSUED,bank transfer,transfers
5765,2022-06-09 00:00:00,GHS,5300.0,241.25,241.25,5300.0,Standard Chartered,debit,6,CASHIER ORDER ISSUANCE BY TRANSFER IHEOMIMI ANTHONY CHUKWUEMEKA OKERE,CASHIER ORDER ISSUANCE BY TRANSFER IHEOMIMI ANTHONY CHUKWUEMEKA OKERE,bank transfer,transfers
5766,2022-06-14 00:00:00,GHS,5.0,325.05,325.05,5.0,Standard Chartered,debit,6,ATM WITHDRAWAL CHARGE,ATM WITHDRAWAL CHARGE,atm withdrawal,withdrawals
5767,2022-06-27 00:00:00,GHS,7790.0,15730.59,15730.59,7790.0,Standard Chartered,credit,6,CASH DEPOSIT RICHMOND SACKEY,CASH DEPOSIT RICHMOND SACKEY,cash deposit,deposits
5768,2022-08-22 00:00:00,GHS,25000.0,29.1,29.1,25000.0,Standard Chartered,debit,6,IBANKING TRANSFER TO CASH DEPOSIT,IBANKING TRANSFER TO CASH DEPOSIT,cash deposit,deposits
5769,2023-03-07 00:00:00,GHS,100.0,1008.88,1008.88,100.0,Standard Chartered,debit,6,ATM WITHDRAWAL AT OSU CDM,ATM WITHDRAWAL AT OSU CDM,atm withdrawal,withdrawals
